DEWP,TEMP,PRES,Iws,Is,Ir,pm2.5
-18.0,3.0,1030.0,1.79,0.0,0.0,30.0
6.0,12.0,1023.0,2.23,0.0,0.0,55.0
8.0,22.0,1007.0,71.09,0.0,0.0,56.0
-18.0,-6.0,1038.0,160.04,0.0,0.0,17.0
14.0,18.0,1003.0,10.73,0.0,0.0,183.0
6.0,13.0,1008.0,0.9,0.0,0.0,92.0
14.0,20.0,1009.0,3.58,0.0,0.0,374.0
7.0,10.0,1022.0,12.07,0.0,0.0,30.0
-11.0,-8.0,1028.0,0.89,0.0,0.0,140.0
19.0,32.0,999.0,33.97,0.0,0.0,25.0
7.0,9.0,1020.0,15.2,0.0,0.0,27.0
-17.0,-6.0,1031.0,1.79,0.0,0.0,88.0
-14.0,-1.0,1032.0,2.67,0.0,0.0,89.0
17.0,25.0,997.0,0.89,0.0,0.0,33.0
-3.0,4.0,1025.0,14.31,0.0,0.0,39.0
10.0,14.0,1013.0,2.68,0.0,0.0,114.0
15.0,21.0,998.0,4.92,0.0,0.0,212.0
10.0,15.0,1013.0,3.13,0.0,0.0,21.0
2.0,16.0,1018.0,16.99,0.0,0.0,52.0
20.0,22.0,1004.0,4.02,0.0,1.0,122.0
17.0,30.0,997.0,1.79,0.0,0.0,21.0
8.0,11.0,1022.0,14.31,0.0,0.0,27.0
-13.0,-1.0,1036.0,45.15,0.0,0.0,41.0
-9.0,-8.0,1030.0,3.58,0.0,0.0,310.0
23.0,26.0,1000.0,1.79,0.0,0.0,164.0
-22.0,-6.0,1038.0,4.02,0.0,0.0,21.0
-5.0,6.0,1019.0,0.89,0.0,0.0,66.0
11.0,24.0,1013.0,8.04,0.0,0.0,9.0
-15.0,-5.0,1026.0,1.78,0.0,0.0,15.0
-8.0,10.0,1014.0,12.52,0.0,0.0,93.0
-5.0,-3.0,1018.0,1.79,0.0,0.0,305.0
14.0,16.0,1018.0,0.89,0.0,0.0,55.0
-17.0,2.0,1028.0,33.54,0.0,0.0,20.0
12.0,20.0,1021.0,1.78,0.0,0.0,44.0
-20.0,2.0,1021.0,4.92,0.0,0.0,47.0
-13.0,-8.0,1031.0,4.91,0.0,0.0,152.0
17.0,20.0,1014.0,3.13,0.0,4.0,97.0
-28.0,-7.0,1029.0,156.0,0.0,0.0,16.0
20.0,30.0,1007.0,3.58,0.0,0.0,15.0
-12.0,-9.0,1033.0,4.47,0.0,0.0,170.0
-2.0,19.0,1023.0,3.13,0.0,0.0,21.0
16.0,22.0,1009.0,0.89,0.0,0.0,132.0
1.0,2.0,1027.0,4.02,0.0,3.0,36.0
22.0,23.0,1001.0,1.78,0.0,5.0,64.0
-16.0,-2.0,1029.0,1.79,0.0,0.0,51.0
-19.0,-9.0,1043.0,38.45,0.0,0.0,19.0
23.0,25.0,1003.0,1.79,0.0,1.0,79.0
-11.0,7.0,1024.0,77.8,0.0,0.0,9.0
-23.0,-5.0,1035.0,66.16,0.0,0.0,19.0
15.0,34.0,997.0,4.92,0.0,0.0,29.0
-4.0,5.0,1024.0,12.53,0.0,0.0,53.0
-36.0,0.0,1028.0,3.13,0.0,0.0,7.0
-13.0,-6.0,1028.0,19.22,0.0,0.0,158.0
12.0,33.0,1004.0,12.96,0.0,0.0,30.0
-8.0,3.0,1030.0,17.43,0.0,0.0,242.0
25.0,30.0,998.0,45.62,0.0,0.0,147.0
-6.0,-5.0,1020.0,2.67,0.0,0.0,417.0
-4.0,3.0,1019.0,0.89,0.0,0.0,251.0
-4.0,17.0,1023.0,22.35,0.0,0.0,71.0
-20.0,4.0,1014.0,51.86,0.0,0.0,63.0
1.0,5.0,1012.0,0.89,0.0,0.0,192.0
-4.0,-3.0,1024.0,1.78,0.0,0.0,337.0
6.0,9.0,1015.0,4.91,0.0,0.0,128.0
12.0,12.0,1017.0,1.78,0.0,0.0,50.0
-4.0,6.0,1019.0,3.13,0.0,0.0,48.0
-3.0,-1.0,1027.0,1.34,0.0,0.0,183.0
-11.0,-4.0,1015.0,18.79,0.0,0.0,140.0
7.0,18.0,1011.0,0.89,0.0,0.0,5.0
-21.0,7.0,1015.0,27.72,0.0,0.0,43.0
18.0,31.0,1003.0,12.97,0.0,0.0,105.0
-14.0,5.0,1021.0,16.98,0.0,0.0,117.0
-6.0,0.0,1023.0,32.18,0.0,0.0,150.0
25.0,28.0,1004.0,57.25,0.0,0.0,256.0
-8.0,-5.0,1026.0,20.56,0.0,0.0,152.0
-4.0,19.0,1021.0,4.47,0.0,0.0,152.0
16.0,32.0,1003.0,4.92,0.0,0.0,32.0
-7.0,8.0,1029.0,79.12,0.0,0.0,12.0
17.0,22.0,1010.0,1.79,0.0,0.0,73.0
-6.0,2.0,1013.0,16.1,0.0,0.0,200.0
16.0,28.0,1013.0,4.92,0.0,0.0,63.0
-16.0,19.0,1010.0,33.53,0.0,0.0,10.0
16.0,22.0,1018.0,1.79,0.0,0.0,288.0
22.0,25.0,1011.0,1.78,0.0,0.0,120.0
4.0,9.0,1008.0,0.89,0.0,0.0,63.0
14.0,28.0,1009.0,15.65,0.0,0.0,123.0
6.0,8.0,1015.0,5.36,0.0,0.0,479.0
11.0,18.0,1009.0,16.99,0.0,0.0,6.0
-1.0,7.0,1012.0,11.18,0.0,1.0,15.0
13.0,17.0,1003.0,6.26,0.0,0.0,13.0
-1.0,4.0,1009.0,4.02,0.0,0.0,224.0
-19.0,5.0,1027.0,107.29,0.0,0.0,10.0
-11.0,3.0,1031.0,29.95,0.0,0.0,55.0
8.0,24.0,1015.0,3.58,0.0,0.0,16.0
23.0,27.0,1003.0,4.47,0.0,0.0,213.0
-19.0,-5.0,1022.0,13.86,0.0,0.0,14.0
-2.0,14.0,1018.0,21.46,0.0,0.0,75.0
7.0,14.0,1020.0,70.31,0.0,0.0,98.0
-22.0,-2.0,1034.0,13.86,0.0,0.0,22.0
-3.0,2.0,1021.0,1.79,0.0,0.0,179.0
5.0,21.0,1018.0,4.92,0.0,0.0,90.0
10.0,12.0,1023.0,0.89,0.0,0.0,252.0
9.0,12.0,1018.0,8.94,0.0,0.0,18.0
-10.0,-6.0,1027.0,0.89,0.0,0.0,250.0
7.0,17.0,1022.0,3.58,0.0,0.0,50.0
-1.0,25.0,1010.0,16.09,0.0,0.0,158.0
6.0,8.0,1019.0,0.89,0.0,0.0,190.0
-27.0,4.0,1029.0,1.79,0.0,0.0,43.0
-21.0,-6.0,1024.0,1.79,0.0,0.0,89.0
-18.0,-3.0,1034.0,16.1,0.0,0.0,39.0
22.0,23.0,1005.0,1.79,0.0,0.0,164.0
-4.0,0.0,1018.0,3.58,0.0,0.0,95.0
0.0,12.0,1018.0,1.79,0.0,0.0,197.0
-25.0,-6.0,1026.0,71.09,0.0,0.0,13.0
-18.0,-3.0,1028.0,58.56,0.0,0.0,46.0
-10.0,-1.0,1026.0,4.92,0.0,0.0,4.0
18.0,23.0,1006.0,34.85,0.0,0.0,222.0
0.0,4.0,1014.0,3.12,0.0,0.0,236.0
-19.0,-6.0,1033.0,6.26,0.0,0.0,40.0
-2.0,8.0,1011.0,1.78,0.0,0.0,138.0
10.0,19.0,1014.0,1.79,0.0,0.0,139.0
-17.0,11.0,1020.0,311.1,0.0,0.0,13.0
-1.0,1.0,1012.0,2.68,0.0,0.0,389.0
-1.0,1.0,1015.0,4.01,0.0,0.0,239.0
18.0,35.0,1004.0,9.83,0.0,0.0,101.0
-21.0,-9.0,1029.0,4.02,0.0,0.0,100.0
-15.0,-8.0,1027.0,6.71,0.0,0.0,39.0
15.0,28.0,1013.0,3.13,0.0,0.0,18.0
3.0,30.0,1002.0,46.05,0.0,0.0,31.0
18.0,25.0,1011.0,11.17,0.0,0.0,124.0
-6.0,-5.0,1028.0,7.15,0.0,0.0,176.0
-21.0,10.0,1028.0,15.65,0.0,0.0,33.0
15.0,29.0,1011.0,4.02,0.0,0.0,128.0
6.0,20.0,1009.0,25.47,0.0,1.0,39.0
-2.0,17.0,1009.0,122.02,0.0,0.0,8.0
-18.0,4.0,1011.0,86.73,0.0,0.0,25.0
20.0,21.0,1013.0,0.89,0.0,0.0,85.0
15.0,19.0,1009.0,1.79,0.0,0.0,65.0
18.0,28.0,1000.0,0.89,0.0,0.0,33.0
20.0,22.0,1011.0,0.89,0.0,12.0,106.0
19.0,23.0,1009.0,6.71,0.0,0.0,18.0
6.0,10.0,1018.0,1.79,0.0,0.0,43.0
22.0,30.0,1006.0,8.5,0.0,0.0,93.0
-7.0,-1.0,1026.0,0.89,0.0,0.0,106.0
-12.0,0.0,1021.0,0.89,0.0,0.0,24.0
-7.0,4.0,1009.0,5.37,0.0,0.0,215.0
-1.0,4.0,1026.0,4.92,0.0,1.0,113.0
-19.0,1.0,1028.0,51.4,0.0,0.0,15.0
11.0,18.0,1009.0,93.88,0.0,0.0,145.0
-5.0,16.0,1026.0,2.68,0.0,0.0,16.0
24.0,31.0,1004.0,27.26,0.0,0.0,165.0
19.0,20.0,1014.0,3.13,0.0,0.0,104.0
7.0,20.0,1006.0,85.39,0.0,0.0,50.0
16.0,19.0,1009.0,48.27,0.0,0.0,190.0
-16.0,1.0,1025.0,16.98,0.0,0.0,33.0
20.0,27.0,1010.0,17.0,0.0,0.0,80.0
20.0,27.0,1004.0,3.56,0.0,0.0,181.0
11.0,17.0,1023.0,5.37,0.0,0.0,31.0
15.0,21.0,1014.0,18.78,0.0,0.0,53.0
17.0,28.0,1003.0,18.33,0.0,0.0,70.0
7.0,19.0,1010.0,1.79,0.0,0.0,51.0
-3.0,0.0,1032.0,0.89,0.0,0.0,79.0
-5.0,-3.0,1028.0,1.78,0.0,0.0,107.0
16.0,27.0,1010.0,48.72,0.0,0.0,68.0
-19.0,-9.0,1036.0,19.67,0.0,0.0,21.0
16.0,21.0,1002.0,0.89,0.0,0.0,92.0
4.0,30.0,1012.0,0.89,0.0,0.0,10.0
-1.0,10.0,1029.0,18.33,0.0,0.0,112.0
-9.0,0.0,1023.0,1.78,0.0,0.0,118.0
20.0,26.0,1003.0,34.87,0.0,0.0,68.0
16.0,19.0,1010.0,3.13,0.0,0.0,231.0
-9.0,8.0,1012.0,8.5,0.0,0.0,185.0
-21.0,-11.0,1033.0,15.2,0.0,0.0,15.0
-10.0,3.0,1019.0,0.89,0.0,0.0,73.0
-17.0,-7.0,1036.0,2.67,0.0,0.0,51.0
-18.0,-9.0,1021.0,10.73,0.0,0.0,105.0
-14.0,-9.0,1030.0,9.39,0.0,0.0,181.0
21.0,22.0,1011.0,3.58,0.0,14.0,85.0
0.0,11.0,1022.0,6.71,0.0,0.0,17.0
22.0,23.0,1009.0,0.89,0.0,0.0,171.0
-3.0,-2.0,1026.0,33.08,3.0,0.0,85.0
13.0,18.0,1005.0,1.79,0.0,0.0,37.0
-23.0,-10.0,1034.0,1.79,0.0,0.0,23.0
12.0,13.0,1023.0,3.12,0.0,0.0,248.0
-4.0,10.0,1015.0,61.69,0.0,0.0,32.0
25.0,28.0,1000.0,15.2,0.0,0.0,62.0
24.0,29.0,1002.0,9.84,0.0,0.0,145.0
-5.0,1.0,1018.0,9.84,0.0,0.0,108.0
-16.0,0.0,1016.0,1.79,0.0,0.0,87.0
-17.0,-5.0,1037.0,135.9,0.0,0.0,20.0
4.0,11.0,1025.0,1.79,0.0,0.0,190.0
-8.0,-5.0,1026.0,23.69,0.0,0.0,148.0
-19.0,-9.0,1036.0,1.79,0.0,0.0,15.0
-9.0,-5.0,1013.0,0.89,0.0,0.0,133.0
20.0,24.0,1003.0,0.89,0.0,0.0,164.0
-6.0,4.0,1005.0,5.81,0.0,0.0,222.0
24.0,28.0,999.0,2.67,0.0,0.0,155.0
-7.0,1.0,1026.0,12.07,0.0,0.0,58.0
21.0,25.0,1011.0,0.89,0.0,0.0,117.0
-9.0,-1.0,1036.0,0.89,0.0,0.0,67.0
11.0,33.0,998.0,4.92,0.0,0.0,67.0
17.0,18.0,1015.0,1.78,0.0,0.0,113.0
25.0,30.0,998.0,5.37,0.0,0.0,34.0
1.0,15.0,1027.0,6.26,0.0,0.0,40.0
10.0,14.0,1019.0,2.68,0.0,0.0,62.0
7.0,17.0,996.0,0.89,0.0,0.0,72.0
13.0,34.0,1003.0,25.03,0.0,0.0,54.0
19.0,20.0,1014.0,5.81,0.0,0.0,169.0
-11.0,-4.0,1023.0,2.67,0.0,0.0,123.0
17.0,18.0,1014.0,1.78,0.0,0.0,386.0
16.0,32.0,1004.0,3.13,0.0,0.0,31.0
-18.0,2.0,1028.0,19.67,0.0,0.0,16.0
-17.0,-1.0,1034.0,52.31,0.0,0.0,16.0
25.0,26.0,1003.0,1.78,0.0,0.0,307.0
-13.0,2.0,1019.0,3.13,0.0,0.0,34.0
-5.0,9.0,1016.0,2.67,0.0,0.0,106.0
18.0,21.0,1004.0,0.89,0.0,0.0,186.0
-15.0,7.0,1017.0,3.13,0.0,0.0,27.0
22.0,24.0,996.0,5.37,0.0,3.0,69.0
-22.0,-3.0,1026.0,1.79,0.0,0.0,9.0
-20.0,-7.0,1028.0,22.35,0.0,0.0,11.0
-2.0,1.0,1019.0,16.99,0.0,0.0,248.0
18.0,29.0,1009.0,16.54,0.0,0.0,159.0
-21.0,3.0,1020.0,5.81,0.0,0.0,79.0
19.0,30.0,1010.0,12.97,0.0,0.0,74.0
-9.0,2.0,1030.0,4.45,0.0,0.0,198.0
-15.0,-9.0,1029.0,3.13,0.0,0.0,33.0
10.0,27.0,1015.0,3.13,0.0,0.0,67.0
8.0,10.0,1009.0,2.67,0.0,0.0,69.0
14.0,15.0,1011.0,0.89,0.0,0.0,257.0
-5.0,23.0,1014.0,29.96,0.0,0.0,58.0
0.0,17.0,1004.0,25.93,0.0,0.0,15.0
-10.0,3.0,1020.0,31.3,0.0,0.0,60.0
-7.0,-6.0,1029.0,13.86,0.0,0.0,179.0
-11.0,10.0,1022.0,113.54,0.0,0.0,6.0
4.0,18.0,1027.0,3.13,0.0,0.0,75.0
-4.0,-1.0,1022.0,13.42,0.0,0.0,444.0
23.0,27.0,1003.0,2.67,0.0,0.0,51.0
-16.0,2.0,1031.0,268.64,0.0,0.0,13.0
-12.0,15.0,1014.0,163.16,0.0,0.0,16.0
22.0,29.0,1001.0,19.22,0.0,0.0,18.0
-20.0,-2.0,1032.0,39.35,0.0,0.0,16.0
15.0,19.0,1013.0,0.89,0.0,0.0,216.0
-22.0,-16.0,1035.0,31.76,0.0,0.0,41.0
-3.0,1.0,1013.0,1.79,0.0,0.0,206.0
20.0,21.0,1005.0,3.58,0.0,0.0,74.0
-22.0,-13.0,1028.0,80.9,0.0,0.0,26.0
-2.0,11.0,1029.0,1.78,0.0,0.0,37.0
18.0,33.0,1000.0,8.94,0.0,0.0,20.0
-6.0,19.0,1024.0,71.53,0.0,0.0,13.0
-19.0,1.0,1027.0,40.24,0.0,0.0,14.0
-8.0,4.0,1023.0,0.89,0.0,0.0,423.0
-15.0,-8.0,1032.0,3.56,0.0,0.0,143.0
-16.0,9.0,1015.0,187.31,0.0,0.0,10.0
23.0,27.0,1005.0,8.5,0.0,0.0,242.0
-3.0,17.0,1024.0,18.77,0.0,0.0,125.0
-1.0,18.0,1022.0,4.92,0.0,0.0,110.0
-14.0,0.0,1030.0,6.71,0.0,0.0,56.0
17.0,30.0,1002.0,27.26,0.0,0.0,17.0
-6.0,-4.0,1022.0,0.89,0.0,0.0,273.0
-4.0,-3.0,1027.0,7.16,0.0,0.0,259.0
-1.0,14.0,1021.0,149.3,0.0,0.0,9.0
-3.0,6.0,1022.0,25.03,0.0,0.0,115.0
-5.0,-1.0,1003.0,9.84,0.0,0.0,243.0
9.0,10.0,1018.0,0.89,0.0,0.0,261.0
-1.0,19.0,1007.0,11.63,0.0,0.0,71.0
-5.0,18.0,1018.0,54.53,0.0,0.0,34.0
-4.0,4.0,1019.0,1.79,0.0,0.0,54.0
-4.0,12.0,1013.0,44.69,0.0,0.0,12.0
20.0,22.0,1007.0,0.89,0.0,5.0,91.0
-4.0,21.0,1012.0,3.13,0.0,0.0,77.0
-9.0,19.0,1012.0,93.42,0.0,0.0,22.0
-5.0,-5.0,1026.0,4.47,1.0,0.0,462.0
-17.0,0.0,1030.0,30.4,0.0,0.0,48.0
-2.0,4.0,1023.0,3.13,0.0,0.0,100.0
-23.0,2.0,1030.0,18.77,0.0,0.0,19.0
13.0,29.0,1001.0,31.29,0.0,0.0,97.0
-11.0,-7.0,1012.0,3.13,0.0,0.0,176.0
20.0,25.0,1009.0,23.7,0.0,0.0,123.0
10.0,16.0,1017.0,27.71,0.0,8.0,14.0
-4.0,4.0,1020.0,4.47,0.0,0.0,58.0
2.0,4.0,1027.0,1.78,0.0,0.0,142.0
-5.0,3.0,1028.0,1.78,0.0,0.0,136.0
11.0,20.0,1008.0,48.27,0.0,0.0,94.0
0.0,21.0,1023.0,6.26,0.0,0.0,20.0
-14.0,16.0,1018.0,3.13,0.0,0.0,73.0
22.0,24.0,1000.0,0.45,0.0,0.0,154.0
-27.0,-9.0,1035.0,113.08,0.0,0.0,9.0
-26.0,-2.0,1029.0,195.34,0.0,0.0,6.0
13.0,27.0,1012.0,4.91,0.0,0.0,162.0
4.0,13.0,1023.0,3.13,0.0,0.0,10.0
-5.0,-5.0,1027.0,53.64,4.0,0.0,28.0
7.0,11.0,1017.0,0.89,0.0,0.0,107.0
-18.0,14.0,1022.0,5.81,0.0,0.0,4.0
5.0,9.0,1020.0,4.02,0.0,0.0,95.0
21.0,24.0,1005.0,63.05,0.0,0.0,134.0
-4.0,14.0,1015.0,14.75,0.0,0.0,15.0
13.0,13.0,1018.0,8.05,0.0,3.0,407.0
-19.0,-3.0,1024.0,21.9,0.0,0.0,58.0
25.0,28.0,998.0,3.56,0.0,0.0,155.0
23.0,23.0,996.0,14.3,0.0,0.0,11.0
-21.0,6.0,1019.0,0.89,0.0,0.0,16.0
16.0,24.0,1009.0,56.33,0.0,0.0,42.0
-12.0,-8.0,1029.0,1.78,0.0,0.0,112.0
-20.0,-3.0,1028.0,15.19,0.0,0.0,33.0
-4.0,20.0,1017.0,9.39,0.0,0.0,30.0
17.0,22.0,1005.0,16.99,0.0,0.0,229.0
22.0,25.0,1006.0,34.43,0.0,0.0,120.0
18.0,24.0,1003.0,36.65,0.0,0.0,75.0
-14.0,-9.0,1031.0,12.07,0.0,0.0,147.0
15.0,27.0,1004.0,29.5,0.0,0.0,51.0
-2.0,4.0,1015.0,3.58,0.0,0.0,143.0
-6.0,18.0,1026.0,130.54,0.0,0.0,28.0
20.0,21.0,1004.0,3.13,0.0,3.0,48.0
20.0,23.0,1004.0,0.89,0.0,0.0,265.0
17.0,31.0,996.0,16.99,0.0,0.0,31.0
-8.0,3.0,1024.0,1.79,0.0,0.0,366.0
-13.0,10.0,1027.0,10.73,0.0,0.0,19.0
-11.0,10.0,1021.0,3.13,0.0,0.0,17.0
-13.0,-6.0,1025.0,0.89,0.0,0.0,207.0
-18.0,-5.0,1042.0,119.79,0.0,0.0,7.0
13.0,17.0,1009.0,0.89,0.0,0.0,24.0
10.0,22.0,1015.0,26.37,0.0,0.0,17.0
24.0,24.0,1006.0,4.92,0.0,0.0,31.0
23.0,27.0,1003.0,1.78,0.0,0.0,95.0
-5.0,1.0,1029.0,4.92,0.0,0.0,153.0
14.0,15.0,1021.0,12.97,0.0,0.0,28.0
-7.0,2.0,1022.0,0.89,0.0,0.0,166.0
-8.0,4.0,1023.0,8.95,0.0,0.0,418.0
-17.0,-15.0,1027.0,8.05,0.0,0.0,196.0
-6.0,-3.0,1029.0,29.06,0.0,0.0,392.0
-15.0,-13.0,1027.0,4.02,0.0,0.0,169.0
6.0,9.0,1018.0,9.83,0.0,0.0,22.0
-21.0,-3.0,1034.0,152.44,0.0,0.0,18.0
15.0,34.0,1000.0,33.52,0.0,0.0,137.0
19.0,24.0,1010.0,19.67,0.0,0.0,65.0
7.0,14.0,1021.0,1.34,0.0,0.0,192.0
-1.0,8.0,1017.0,0.89,0.0,0.0,96.0
13.0,17.0,1016.0,2.23,0.0,0.0,54.0
21.0,28.0,1006.0,20.57,0.0,0.0,92.0
18.0,22.0,1015.0,18.78,0.0,0.0,61.0
20.0,27.0,1002.0,26.37,0.0,0.0,69.0
14.0,27.0,1012.0,6.26,0.0,0.0,83.0
15.0,19.0,1009.0,1.79,0.0,0.0,59.0
17.0,18.0,1006.0,1.78,0.0,0.0,80.0
-9.0,-5.0,1027.0,0.89,0.0,0.0,134.0
22.0,36.0,997.0,8.04,0.0,0.0,198.0
-12.0,10.0,1022.0,12.07,0.0,0.0,19.0
-12.0,15.0,1016.0,29.05,0.0,0.0,54.0
0.0,2.0,1022.0,3.56,0.0,0.0,5.0
13.0,24.0,1007.0,3.58,0.0,0.0,122.0
-4.0,1.0,1021.0,3.58,0.0,0.0,174.0
16.0,27.0,1011.0,1.79,0.0,0.0,19.0
-7.0,-2.0,1027.0,1.79,0.0,0.0,422.0
4.0,15.0,1000.0,41.57,0.0,0.0,102.0
-9.0,-3.0,1030.0,4.92,0.0,0.0,104.0
19.0,27.0,1006.0,22.81,0.0,0.0,97.0
-4.0,25.0,1006.0,13.85,0.0,0.0,50.0
1.0,6.0,1020.0,1.78,0.0,0.0,59.0
-5.0,14.0,1017.0,39.35,0.0,0.0,24.0
-20.0,-7.0,1027.0,4.92,0.0,0.0,18.0
-5.0,13.0,1016.0,54.53,0.0,0.0,17.0
0.0,4.0,1027.0,0.89,0.0,0.0,124.0
16.0,31.0,1005.0,0.89,0.0,0.0,36.0
-7.0,19.0,1024.0,63.48,0.0,0.0,17.0
-9.0,-4.0,1031.0,0.89,0.0,0.0,113.0
20.0,21.0,1005.0,0.89,0.0,4.0,48.0
14.0,14.0,1017.0,0.89,0.0,0.0,226.0
-20.0,0.0,1025.0,4.92,0.0,0.0,105.0
15.0,20.0,1013.0,7.15,0.0,0.0,94.0
-5.0,2.0,1027.0,3.58,0.0,0.0,225.0
18.0,20.0,1007.0,3.58,0.0,0.0,8.0
-10.0,5.0,1024.0,47.81,0.0,0.0,75.0
-28.0,-12.0,1046.0,375.07,0.0,0.0,18.0
-12.0,15.0,1015.0,12.52,0.0,0.0,108.0
-17.0,-4.0,1030.0,4.92,0.0,0.0,29.0
16.0,17.0,1016.0,5.37,0.0,5.0,46.0
3.0,15.0,1007.0,28.16,0.0,0.0,18.0
6.0,7.0,1015.0,2.68,0.0,0.0,481.0
-3.0,3.0,1025.0,0.89,0.0,0.0,178.0
9.0,11.0,1021.0,0.89,0.0,0.0,146.0
20.0,25.0,1005.0,11.18,0.0,0.0,85.0
-7.0,8.0,1025.0,6.26,0.0,0.0,54.0
-15.0,11.0,1011.0,32.63,0.0,0.0,20.0
-1.0,2.0,1011.0,41.14,0.0,0.0,174.0
7.0,20.0,1009.0,0.89,0.0,0.0,172.0
21.0,24.0,1003.0,3.13,0.0,0.0,46.0
10.0,15.0,1012.0,1.79,0.0,0.0,269.0
3.0,22.0,1015.0,13.86,0.0,0.0,63.0
-16.0,-4.0,1029.0,4.47,0.0,0.0,102.0
-24.0,1.0,1026.0,56.32,0.0,0.0,10.0
-13.0,5.0,1026.0,27.28,0.0,0.0,91.0
-14.0,-11.0,1030.0,9.84,0.0,0.0,208.0
17.0,23.0,1002.0,25.48,0.0,0.0,219.0
19.0,33.0,1001.0,11.17,0.0,0.0,166.0
-12.0,-1.0,1024.0,4.92,0.0,0.0,13.0
24.0,28.0,1007.0,5.37,0.0,1.0,208.0
18.0,31.0,1003.0,6.26,0.0,0.0,134.0
-5.0,15.0,1027.0,1.79,0.0,0.0,24.0
-12.0,-4.0,1028.0,6.26,0.0,0.0,11.0
-16.0,1.0,1015.0,72.42,0.0,0.0,16.0
-26.0,-2.0,1028.0,137.23,0.0,0.0,23.0
22.0,25.0,1004.0,3.58,0.0,0.0,124.0
-3.0,1.0,1023.0,0.89,0.0,0.0,132.0
-2.0,11.0,1010.0,62.14,0.0,0.0,164.0
-2.0,14.0,1015.0,101.47,0.0,0.0,10.0
22.0,25.0,1010.0,1.79,0.0,0.0,85.0
12.0,15.0,1015.0,6.26,0.0,0.0,35.0
2.0,26.0,1016.0,1.79,0.0,0.0,7.0
-13.0,2.0,1021.0,156.91,0.0,0.0,19.0
-14.0,3.0,1020.0,62.15,0.0,0.0,38.0
5.0,9.0,1013.0,1.78,0.0,0.0,58.0
-8.0,-2.0,1022.0,10.27,0.0,0.0,123.0
-18.0,-7.0,1035.0,9.83,0.0,0.0,8.0
-3.0,-2.0,1027.0,0.89,7.0,0.0,284.0
27.0,31.0,997.0,1.79,0.0,1.0,257.0
18.0,25.0,1010.0,1.78,0.0,0.0,107.0
8.0,21.0,1009.0,49.18,0.0,0.0,62.0
12.0,14.0,1022.0,11.18,0.0,0.0,161.0
-27.0,6.0,1017.0,98.35,0.0,0.0,10.0
19.0,26.0,1015.0,1.79,0.0,0.0,74.0
9.0,13.0,1028.0,64.36,0.0,3.0,7.0
-14.0,7.0,1021.0,50.52,0.0,0.0,7.0
-10.0,8.0,1021.0,27.72,0.0,0.0,11.0
15.0,22.0,1001.0,5.81,0.0,0.0,101.0
13.0,30.0,1006.0,7.15,0.0,0.0,11.0
-14.0,9.0,1021.0,63.46,0.0,0.0,31.0
22.0,23.0,1003.0,0.89,0.0,0.0,87.0
20.0,25.0,1003.0,36.67,0.0,0.0,113.0
24.0,27.0,999.0,6.26,0.0,0.0,27.0
22.0,23.0,1006.0,1.79,0.0,0.0,39.0
-27.0,-10.0,1029.0,117.1,0.0,0.0,7.0
19.0,20.0,1008.0,1.78,0.0,0.0,244.0
-4.0,28.0,1004.0,39.78,0.0,0.0,183.0
13.0,16.0,1016.0,145.29,0.0,0.0,14.0
14.0,26.0,1006.0,27.71,0.0,0.0,83.0
-17.0,-7.0,1040.0,147.05,0.0,0.0,13.0
21.0,23.0,1003.0,1.78,0.0,0.0,196.0
-7.0,15.0,1019.0,77.8,0.0,0.0,7.0
-18.0,11.0,1019.0,318.25,0.0,0.0,30.0
-32.0,-2.0,1029.0,46.94,0.0,0.0,6.0
21.0,27.0,998.0,1.79,0.0,0.0,337.0
7.0,27.0,1013.0,5.37,0.0,0.0,16.0
16.0,24.0,1008.0,6.26,0.0,0.0,69.0
3.0,6.0,1023.0,63.02,0.0,0.0,129.0
-17.0,5.0,1024.0,24.14,0.0,0.0,15.0
-1.0,19.0,1022.0,7.15,0.0,0.0,19.0
-15.0,5.0,1021.0,122.04,0.0,0.0,33.0
-13.0,-8.0,1030.0,17.89,0.0,0.0,161.0
11.0,29.0,1007.0,29.49,0.0,0.0,55.0
-17.0,-6.0,1024.0,98.78,0.0,0.0,29.0
16.0,28.0,1001.0,4.02,0.0,0.0,23.0
-20.0,-2.0,1034.0,291.89,0.0,0.0,11.0
23.0,31.0,1008.0,9.39,0.0,0.0,15.0
10.0,12.0,1010.0,13.41,0.0,0.0,43.0
7.0,15.0,1009.0,51.86,0.0,0.0,147.0
-3.0,11.0,1019.0,68.4,0.0,0.0,45.0
17.0,20.0,1014.0,0.89,0.0,0.0,138.0
-10.0,-3.0,1014.0,0.45,0.0,0.0,288.0
22.0,24.0,1005.0,10.73,0.0,0.0,61.0
2.0,16.0,1016.0,3.13,0.0,0.0,10.0
16.0,21.0,1010.0,21.02,0.0,0.0,123.0
-3.0,11.0,1022.0,23.25,0.0,0.0,152.0
10.0,22.0,1007.0,51.85,0.0,0.0,91.0
-7.0,-4.0,1026.0,3.56,0.0,0.0,469.0
18.0,24.0,1005.0,57.22,0.0,0.0,86.0
-8.0,11.0,1013.0,11.18,0.0,0.0,784.0
16.0,16.0,1005.0,5.81,0.0,5.0,60.0
12.0,21.0,1015.0,29.06,0.0,0.0,117.0
18.0,22.0,1010.0,30.85,0.0,1.0,86.0
3.0,4.0,1018.0,14.31,0.0,3.0,187.0
